# ahrs_csv source=synthetic algo=synthetic accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1
# kind=bias_still
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
5240000,0.0005316177,0.0004103603,0.01186158,-0.0093391,-0.004707,1.0059,nan,nan,nan,nan
5250000,-0.00230609,-0.002493104,0.01032491,-0.0097785,0.0073323,0.98912,nan,nan,nan,nan
5260000,0.0001043016,0.0003273203,0.01318087,0.0030613,0.0024232,1.0088,nan,nan,nan,nan
5270000,-0.001158619,0.001502638,0.0107689,-0.012656,0.0087925,1.003,nan,nan,nan,nan
5280000,0.004733125,-0.002804373,0.008907986,-0.0017877,-0.00054186,0.99624,nan,nan,nan,nan
5290000,-0.0009135801,0.002641206,0.008360163,-0.014256,0.0045031,1.0065,nan,nan,nan,nan
5300000,0.003315886,0.003196217,0.01173123,0.012206,0.0042364,0.9976,nan,nan,nan,nan
5310000,0.0008747521,-0.003112356,0.0103643,-0.0012524,0.0074768,1.0078,nan,nan,nan,nan
5320000,-0.002861343,-0.0007252528,0.0104062,-0.0022068,0.0060135,0.99377,nan,nan,nan,nan
5330000,-0.0006177428,0.001901611,0.009741648,0.0025225,0.0028569,0.9966,nan,nan,nan,nan
5340000,-0.003097164,-0.002120114,0.007452183,-0.004099,0.0056051,0.99588,nan,nan,nan,nan
5350000,-0.0006328608,0.00249517,0.01101149,-0.013582,0.010672,0.99257,nan,nan,nan,nan
5360000,0.0006790189,-0.002570763,0.01473833,-0.004699,-0.0030159,1.0042,nan,nan,nan,nan
5370000,-5.652632e-05,0.004833825,0.008265157,0.014676,-0.0085566,1.0072,nan,nan,nan,nan
5380000,-0.001135693,0.005199323,0.007850012,0.0029933,0.012484,0.99125,nan,nan,nan,nan
5390000,0.0008374116,-0.0006764105,0.008373175,0.011328,-0.0085186,1.0245,nan,nan,nan,nan
5400000,0.004322159,-0.002008262,0.01179487,0.025074,0.0051374,0.9991,nan,nan,nan,nan
5410000,0.002208625,-0.002023603,0.006205549,0.0025788,0.022349,0.98215,nan,nan,nan,nan
5420000,-0.00356128,-0.001599167,0.01044533,-0.0017734,0.0049306,0.98701,nan,nan,nan,nan
5430000,0.0006708843,-0.0003780931,0.009789387,0.012835,0.0057342,0.98815,nan,nan,nan,nan
5440000,0.001948095,0.001536306,0.01075751,0.0007472,0.02279,1.0018,nan,nan,nan,nan
5450000,-0.001233934,0.001555146,0.01036242,-0.010323,-0.0047561,0.99249,nan,nan,nan,nan
5460000,-0.00149567,-0.001153792,0.0124573,-0.013267,0.0022229,0.99552,nan,nan,nan,nan
5470000,0.003690764,-0.001059453,0.005843864,-0.0069931,0.010702,1.0061,nan,nan,nan,nan
5480000,0.001174927,-0.001806526,0.011465,0.0026026,0.0073799,1.0057,nan,nan,nan,nan
5490000,-0.0007519146,0.004459197,0.01022449,-0.0034099,0.0031449,0.9929,nan,nan,nan,nan
5500000,0.001805701,-0.002430107,0.004361417,-0.0038371,-0.021765,0.99118,nan,nan,nan,nan
5510000,0.0002706622,0.0005239262,0.0114406,-0.011721,-0.004335,1.0115,nan,nan,nan,nan
5520000,-0.001107623,-0.002583677,0.006799009,-0.0048397,0.0043111,0.99683,nan,nan,nan,nan
5530000,0.001106282,0.001420582,0.008248483,0.00072806,0.0030525,0.98131,nan,nan,nan,nan
5540000,-0.001056069,-0.001456371,0.006209585,-0.018276,-0.003677,1.0143,nan,nan,nan,nan
5550000,0.0003982312,0.001692032,0.009553301,-0.0083783,0.0040562,0.99832,nan,nan,nan,nan
5560000,-0.002844945,-0.0003966438,0.01272885,0.021596,-0.005084,1.0006,nan,nan,nan,nan
5570000,0.004259812,0.0005381943,0.008422118,0.011023,0.020957,0.99134,nan,nan,nan,nan
5580000,-0.003971151,-0.003091872,0.009822225,0.012933,0.0030232,0.99548,nan,nan,nan,nan
5590000,0.0004515309,0.0005132798,0.009474045,-0.020545,-0.0054975,1.0017,nan,nan,nan,nan
5600000,-0.003086444,-0.003152912,0.01029465,-0.001315,-0.007931,0.99796,nan,nan,nan,nan
5610000,-0.001649136,0.002609671,0.007082174,0.004801,0.0046817,1.0124,nan,nan,nan,nan
5620000,0.003374196,-0.001332992,0.01044638,-0.00053952,0.0065119,1.0106,nan,nan,nan,nan
5630000,0.0004463239,-0.0006880151,0.005973034,0.0086599,0.0044329,0.98241,nan,nan,nan,nan
5640000,-0.0009647908,0.00304492,0.007438413,0.0039622,0.0087027,0.99056,nan,nan,nan,nan
5650000,-0.003684218,-0.000437747,0.009175226,0.0057755,-0.025596,0.9984,nan,nan,nan,nan
5660000,-0.002585684,-0.001505145,0.009037842,0.010327,0.0017111,0.99623,nan,nan,nan,nan
5670000,-0.0008257489,0.0003255476,0.01141333,-0.017332,0.011602,1.0106,nan,nan,nan,nan
5680000,0.0007741498,0.0006834975,0.01336029,0.0034479,0.012417,1.0181,nan,nan,nan,nan
5690000,0.002190606,-0.00582568,0.009273676,-0.011701,0.0024653,0.9891,nan,nan,nan,nan
5700000,-0.0031531,-0.001378273,0.01154215,0.0043891,-0.0064513,0.99908,nan,nan,nan,nan
5710000,-0.0004023722,-0.0008567785,0.01263394,0.013132,-0.0060196,0.9866,nan,nan,nan,nan
5720000,-0.003007556,-0.0001876287,0.01109752,-0.00080015,0.014315,0.99763,nan,nan,nan,nan
5730000,4.826941e-05,-0.00232655,0.009954865,-0.015937,-0.0035197,1.0092,nan,nan,nan,nan
5740000,0.001615024,0.0007144999,0.01063538,-0.013706,-0.0041046,1.018,nan,nan,nan,nan
5750000,0.0006148961,0.0002703834,0.007517478,-0.00046381,-0.02617,1.0072,nan,nan,nan,nan
5760000,-0.0006182044,0.0008616754,0.003770982,-0.0062975,-0.013188,1.0012,nan,nan,nan,nan
5770000,0.001514356,0.0006748489,0.007831641,0.016047,-0.0059027,0.99608,nan,nan,nan,nan
5780000,-0.0014927,-0.0004076826,0.01082687,-0.0029216,-0.0032848,1,nan,nan,nan,nan
5790000,-0.0007480533,0.002334006,0.01082625,0.018447,0.001854,1.0002,nan,nan,nan,nan
5800000,-0.001573143,-0.0009423638,0.01045516,-0.00011215,0.0032989,1.006,nan,nan,nan,nan
5810000,0.001456748,0.001360031,0.009804812,-0.011083,0.0077439,1.0129,nan,nan,nan,nan
5820000,0.0002989901,-5.020208e-05,0.01164398,0.022303,0.0030267,0.99373,nan,nan,nan,nan
5830000,-0.001972489,0.001205685,0.006295194,-0.0029662,-0.00068948,0.98095,nan,nan,nan,nan
5840000,0.0009020659,0.0005124256,0.009999252,0.014965,-0.00035365,1.0051,nan,nan,nan,nan
5850000,-0.004265219,0.003133448,0.01179682,0.014811,0.011908,1.0086,nan,nan,nan,nan
5860000,5.089667e-05,0.0009174147,0.008121236,-0.0014811,0.0055417,0.99122,nan,nan,nan,nan
5870000,0.001024546,0.003120174,0.007643829,0.0069674,-0.016922,0.9974,nan,nan,nan,nan
5880000,0.005385515,-0.0008738579,0.01165482,0.0098761,-0.00080435,1.0097,nan,nan,nan,nan
5890000,-0.001652222,0.0007808113,0.007452121,0.013902,0.0038331,0.99552,nan,nan,nan,nan
5900000,-0.001317988,-0.0004571546,0.008688357,-0.0026139,0.0055146,1.0041,nan,nan,nan,nan
5910000,-0.0004828599,0.001951906,0.00744583,-0.010762,-0.015834,1.0107,nan,nan,nan,nan
5920000,-0.002391506,9.411851e-05,0.008871621,0.011678,-0.0017714,1.0095,nan,nan,nan,nan
5930000,-0.002007498,0.0002640656,0.008871266,0.0059496,0.0053224,0.99483,nan,nan,nan,nan
5940000,0.0006722804,-7.952014e-05,0.00959757,-0.018598,-0.0070418,1.0203,nan,nan,nan,nan
5950000,-0.0001364799,0.002046481,0.01262821,0.010716,-0.004362,0.99943,nan,nan,nan,nan
5960000,-0.0003192086,-0.002059935,0.006977417,-0.013746,-0.0054301,1.005,nan,nan,nan,nan
5970000,-0.004467156,-0.002351912,0.008295361,-0.0035249,0.0079974,0.99544,nan,nan,nan,nan
5980000,-0.0001050711,-0.003761078,0.01285938,-0.0058703,-0.010146,1.0144,nan,nan,nan,nan
5990000,0.002127111,0.002490341,0.00897422,-0.002756,-0.0091149,1.0196,nan,nan,nan,nan
6000000,0.0004880025,-0.001894729,0.01309962,-0.00028627,-0.012216,1.0035,nan,nan,nan,nan
6010000,-0.00242605,-0.001027251,0.01284683,-0.0092943,0.021267,1.0207,nan,nan,nan,nan
6020000,0.004979624,-0.000183453,0.009171532,0.010311,0.0067568,0.99693,nan,nan,nan,nan
6030000,-0.005014264,0.003420904,0.01061636,0.0056336,0.00065401,0.99802,nan,nan,nan,nan
6040000,-0.003767882,0.001742714,0.01122776,0.0064615,0.0035628,0.9857,nan,nan,nan,nan
6050000,-0.0007087992,-0.001115673,0.01146025,0.012791,0.024685,1.0153,nan,nan,nan,nan
6060000,0.0004678907,0.0009736673,0.01245299,0.012668,0.0023806,0.99332,nan,nan,nan,nan
6070000,0.00238638,0.001521026,0.01117057,0.0020979,0.017546,1.0209,nan,nan,nan,nan
6080000,-0.002556369,-0.002230918,0.01163705,0.0020049,-0.0072679,0.99689,nan,nan,nan,nan
6090000,0.001294406,0.001036363,0.01168069,-0.0056088,-0.011648,1.0154,nan,nan,nan,nan
6100000,-0.001108007,0.001129847,0.008022238,0.0041439,-0.0033042,1.0106,nan,nan,nan,nan
6110000,0.0001247603,0.001858652,0.008646271,-0.0029137,0.0027322,0.98981,nan,nan,nan,nan
6120000,0.003905816,0.002268159,0.01274421,-0.017334,0.0061572,0.99629,nan,nan,nan,nan
6130000,-0.0004223128,-0.002777899,0.00860282,0.0045765,-0.00079387,1.0069,nan,nan,nan,nan
6140000,0.001103334,-0.0005580061,0.01144273,-0.010243,0.011698,1.0104,nan,nan,nan,nan
6150000,0.0003009098,-0.001179508,0.01186843,0.014882,0.011806,1.0103,nan,nan,nan,nan
6160000,0.002703489,-0.001464298,0.01102382,0.018584,0.019419,0.9977,nan,nan,nan,nan
6170000,0.0003131884,0.0005617593,0.009791785,0.0076129,-0.0035077,0.9887,nan,nan,nan,nan
6180000,-0.002505363,0.002819048,0.007912816,-0.010335,-0.011592,1.0019,nan,nan,nan,nan
6190000,-0.001741253,0.001312541,0.01035975,0.0009625,0.0037644,0.99148,nan,nan,nan,nan
6200000,-0.001592074,-0.001315095,0.009682605,-0.010117,-0.003938,0.9804,nan,nan,nan,nan
6210000,-0.0008721644,0.001293053,0.007671562,-0.0074736,0.0029807,0.99132,nan,nan,nan,nan
6220000,0.0007266414,0.00306107,0.01040272,-0.0089625,-0.0077091,1.0044,nan,nan,nan,nan
6230000,-0.001776587,-0.001446077,0.01008733,-0.0011827,0.0065723,0.99676,nan,nan,nan,nan
6240000,-0.001248428,0.002469205,0.006319233,0.0010494,0.0099871,0.99114,nan,nan,nan,nan
6250000,0.003277926,-0.00404998,0.009917982,-0.00072348,0.0079171,0.99802,nan,nan,nan,nan
6260000,-0.002165944,0.001640366,0.008451933,0.003117,0.0085961,0.99973,nan,nan,nan,nan
6270000,-0.002266136,-0.00068005,0.009177983,-0.010159,0.0063899,1.013,nan,nan,nan,nan
6280000,-0.00387006,0.0009090323,0.005214749,0.011279,-0.0003476,0.99476,nan,nan,nan,nan
6290000,0.002352675,-0.0006601297,0.01190601,0.010575,-0.017792,1.011,nan,nan,nan,nan
6300000,-0.001201116,-0.001586214,0.0113035,-0.0061251,-0.0073071,1.0068,nan,nan,nan,nan
6310000,-0.00116828,-0.003095212,0.009825846,0.0043014,0.0029612,0.99455,nan,nan,nan,nan
6320000,-0.002754139,-2.581444e-05,0.01275788,-0.0064375,0.0088489,0.99079,nan,nan,nan,nan
6330000,0.001925337,3.703462e-06,0.009668563,-0.0083304,-0.017203,0.99945,nan,nan,nan,nan
6340000,-0.0006335708,-0.001275091,0.01071015,-0.00053612,0.018359,0.99879,nan,nan,nan,nan
6350000,-0.0003157702,-0.0007633983,0.0105401,0.0094643,0.0010339,0.99793,nan,nan,nan,nan
6360000,-0.004036753,0.00391296,0.01126027,-0.0024187,0.011585,0.98538,nan,nan,nan,nan
6370000,-0.002787527,0.000230093,0.00774183,0.0028284,-0.0075902,0.9921,nan,nan,nan,nan
6380000,-0.001078537,-0.001790219,0.01218372,0.0029098,0.013452,0.99083,nan,nan,nan,nan
6390000,-0.003841467,-0.0007087868,0.006701874,-0.01335,-0.0084559,0.99972,nan,nan,nan,nan
6400000,-4.089924e-05,-0.000635416,0.00718656,-0.028449,0.020752,0.99725,nan,nan,nan,nan
6410000,0.002879469,0.003126886,0.008871635,-0.014294,-0.0052427,0.99606,nan,nan,nan,nan
6420000,0.001043856,-0.0002976134,0.01048688,-0.006077,0.014826,1.005,nan,nan,nan,nan
6430000,0.003064262,-0.0005372812,0.01358433,-0.0080674,-0.0013335,1.0023,nan,nan,nan,nan
6440000,-0.0005763897,-0.0001871079,0.01377863,-0.0095324,0.0065361,0.98614,nan,nan,nan,nan
6450000,0.0005504344,-0.004063883,0.01044961,-0.018153,0.010608,1.0009,nan,nan,nan,nan
6460000,-0.002563706,-0.003325206,0.008114714,0.0022166,0.0071337,1.004,nan,nan,nan,nan
6470000,0.0006521608,-0.002226735,0.007197483,0.010446,0.0025733,1.0108,nan,nan,nan,nan
6480000,-0.0007595231,0.0008092213,0.008607243,0.013646,-0.0052035,0.99709,nan,nan,nan,nan
6490000,-0.002612873,-0.004345385,0.008447595,0.005614,0.0075336,1.0015,nan,nan,nan,nan
6500000,0.001688617,0.00200418,0.01157962,-0.0076446,0.0066654,1.0089,nan,nan,nan,nan
6510000,-0.0003505825,0.0002587028,0.01253541,0.0052301,-0.0087482,0.99054,nan,nan,nan,nan
6520000,-0.001737355,0.0007281512,0.006258207,-0.018517,-0.0010485,0.9915,nan,nan,nan,nan
6530000,0.001364595,-0.0009020861,0.007688737,0.0088165,-0.012642,0.98898,nan,nan,nan,nan
6540000,0.001545668,-0.00222247,0.008265437,0.0087253,0.0017493,1.0044,nan,nan,nan,nan
6550000,0.003073637,-0.00209205,0.00868799,-0.0086589,-0.0047834,1.0092,nan,nan,nan,nan
6560000,-0.001366509,0.001569602,0.006328177,0.0028895,-0.010008,1.0059,nan,nan,nan,nan
6570000,0.002500791,-0.0004867077,0.009366267,0.0031071,-0.011906,1.0003,nan,nan,nan,nan
6580000,-0.001793363,-0.0002909027,0.01294079,0.0013929,0.0093353,0.98481,nan,nan,nan,nan
6590000,0.0004257048,-0.00186508,0.00930529,0.01802,-0.007371,1.0114,nan,nan,nan,nan
6600000,0.001068906,0.0001706501,0.009485379,0.0014247,0.0035081,1.0117,nan,nan,nan,nan
6610000,0.001209146,0.0007221734,0.007844568,-0.012054,-0.022873,0.99798,nan,nan,nan,nan
6620000,-0.003829833,0.001000976,0.01371489,-0.011883,0.0064021,0.99355,nan,nan,nan,nan
6630000,-0.001641463,-0.0002820234,0.01270816,0.011226,-0.0057148,0.99802,nan,nan,nan,nan
6640000,0.003479268,0.0001304718,0.01249945,-0.015963,0.013018,0.99281,nan,nan,nan,nan
6650000,0.001501268,-0.001111631,0.005962377,0.0019532,-0.0073048,1.0011,nan,nan,nan,nan
6660000,-0.001818855,0.0007384587,0.01083851,-0.0156,0.01219,1.0001,nan,nan,nan,nan
6670000,-0.001004489,-0.0017154,0.00679939,0.005711,-0.0015124,1.0023,nan,nan,nan,nan
6680000,-0.003360667,-0.0002442402,0.006850532,-0.0012862,-0.0071677,1.0021,nan,nan,nan,nan
6690000,-3.021198e-05,-0.001595962,0.009147671,0.010049,0.0087683,0.99094,nan,nan,nan,nan
6700000,0.004250735,9.652506e-05,0.009312894,-0.014842,0.0075416,0.98864,nan,nan,nan,nan
6710000,-0.0003466717,-0.002947314,0.0126783,-0.014962,-0.0054747,0.99822,nan,nan,nan,nan
6720000,0.001695633,-0.00106399,0.01045858,-0.0029727,0.0038622,1.002,nan,nan,nan,nan
6730000,-0.001343155,0.0007925625,0.007314055,-0.0056235,-0.010946,0.99462,nan,nan,nan,nan
6740000,0.0005349414,0.00300254,0.01089256,0.012036,-0.0069142,0.97514,nan,nan,nan,nan
6750000,-0.001180179,0.00189954,0.01390109,-0.0011539,0.00061861,0.99847,nan,nan,nan,nan
6760000,0.001461868,0.000194468,0.008395563,0.00041948,0.014248,1.0003,nan,nan,nan,nan
6770000,0.0008712781,0.003844533,0.00596624,-0.003078,-0.020816,1.0111,nan,nan,nan,nan
6780000,0.001954579,0.0002955837,0.01302671,0.013371,-0.016063,1.0045,nan,nan,nan,nan
6790000,-0.00025587,-0.004327445,0.01398287,-0.022134,-0.018379,1.0045,nan,nan,nan,nan
6800000,-0.002318766,0.00160064,0.009744859,-0.0019287,-0.020867,0.99929,nan,nan,nan,nan
6810000,-7.917259e-05,0.0002752477,0.008908268,-0.013789,0.0082799,1.0006,nan,nan,nan,nan
6820000,0.0003731677,0.00061535,0.0116032,-0.016473,-0.0064121,0.9933,nan,nan,nan,nan
6830000,0.000250043,0.0006373843,0.01265637,0.018836,-0.0090024,1.0076,nan,nan,nan,nan
6840000,-0.001804044,0.0001402878,0.01095663,0.012791,0.0046585,1.0094,nan,nan,nan,nan
6850000,0.002070873,-0.0001271643,0.0101987,0.0098734,0.0055973,1.0306,nan,nan,nan,nan
6860000,-0.0006898939,0.002480512,0.009357656,-0.0083786,0.0063528,0.99373,nan,nan,nan,nan
6870000,0.001370585,-0.0002037502,0.01006169,0.0049915,0.016837,1.0319,nan,nan,nan,nan
6880000,-0.002446116,0.0001134242,0.009940708,0.0047986,-0.0075033,0.99278,nan,nan,nan,nan
6890000,-0.002967201,-0.001480881,0.009092295,0.00033977,-0.0029452,1.0013,nan,nan,nan,nan
6900000,-0.003057409,-0.002434328,0.01293913,0.0066929,-0.0062804,0.99416,nan,nan,nan,nan
6910000,-0.002059965,-0.001713356,0.007208478,0.011377,0.010683,1.0064,nan,nan,nan,nan
6920000,0.002454764,0.001836416,0.01063643,0.0074506,-0.0023695,1.007,nan,nan,nan,nan
6930000,0.0001684814,-0.0009837475,0.009431182,0.012896,-0.0050307,0.99523,nan,nan,nan,nan
6940000,-0.001348309,0.001316535,0.01138439,0.011022,0.0022907,0.98952,nan,nan,nan,nan
6950000,0.001825257,0.00409779,0.01141434,-0.0025818,0.001047,0.9935,nan,nan,nan,nan
6960000,0.001269057,0.002007396,0.00691598,0.0060068,0.0083942,1.0053,nan,nan,nan,nan
6970000,9.464929e-06,-0.003025006,0.0131545,-0.011608,0.0092303,0.97108,nan,nan,nan,nan
6980000,-0.0009860192,0.003546242,0.01212305,-0.016067,-0.001682,0.98495,nan,nan,nan,nan
6990000,-0.001104472,-0.003319533,0.007751965,0.010804,-0.0031753,1.0016,nan,nan,nan,nan
7000000,0.002077442,-0.0006426052,0.00703743,-0.0089332,-0.0066085,1.0133,nan,nan,nan,nan
7010000,-0.0004494234,0.003385412,0.01321847,0.0030959,-0.0032765,1.0047,nan,nan,nan,nan
7020000,-0.0009461723,0.0006162304,0.01122549,-0.0069887,0.022616,0.99887,nan,nan,nan,nan
7030000,-0.00295833,-0.001065845,0.009189173,0.00037052,0.0016941,1.0049,nan,nan,nan,nan
7040000,0.0008081044,-0.001020603,0.007205226,0.013191,-0.0064013,1.0009,nan,nan,nan,nan
7050000,0.0006484136,-0.001284015,0.007544208,0.012526,0.012317,1.0021,nan,nan,nan,nan
7060000,-0.002450794,-0.0004459567,0.01290211,-0.0013787,-0.002287,0.98729,nan,nan,nan,nan
7070000,-0.000349092,0.00214625,0.005507737,0.005181,-0.025621,0.98911,nan,nan,nan,nan
7080000,-0.001677322,-0.00251598,0.00945089,-0.0022966,-0.0034968,0.99069,nan,nan,nan,nan
7090000,0.00154039,-0.001092934,0.007511017,0.0050546,-0.0020283,1.0031,nan,nan,nan,nan
7100000,0.001895479,-0.001524265,0.01054512,-0.0098599,0.012866,0.99236,nan,nan,nan,nan
7110000,-0.001329995,0.001034253,0.009232906,0.009233,0.014902,1.0023,nan,nan,nan,nan
7120000,0.001590316,0.001242009,0.01444254,0.0040526,0.0071314,0.99377,nan,nan,nan,nan
7130000,-0.0001603488,-0.001950663,0.007677765,-0.0074997,0.013527,0.9916,nan,nan,nan,nan
7140000,-0.001194634,0.0007506286,0.00857235,0.011784,-0.0052536,1.0024,nan,nan,nan,nan
7150000,0.003037935,0.0004006363,0.008045962,-0.0038213,-0.0077997,0.99128,nan,nan,nan,nan
7160000,-0.0009259065,-0.001276761,0.01035653,-0.013022,-0.0012477,1.0037,nan,nan,nan,nan
7170000,-0.002050747,0.002563929,0.009287381,-0.00021732,0.00032996,1.0014,nan,nan,nan,nan
7180000,-0.0004745594,0.0018463,0.008503056,0.00259,0.0024226,1.0065,nan,nan,nan,nan
7190000,-2.742395e-06,0.003584428,0.01082229,0.0078059,-0.0013381,1.0044,nan,nan,nan,nan
7200000,0.0005876459,-0.0009527907,0.00801152,-0.0014055,0.0022074,0.99492,nan,nan,nan,nan
7210000,0.003497618,-0.0003202159,0.01379598,0.011118,0.0046898,1.008,nan,nan,nan,nan
7220000,-0.001367789,0.002509906,0.009589366,0.004163,-0.0056345,0.99922,nan,nan,nan,nan
7230000,0.0008335635,0.002433417,0.01088307,-0.0072152,0.0070566,1.0159,nan,nan,nan,nan
7240000,0.001605154,-0.003125859,0.009078597,-0.0017901,-0.0016195,0.99742,nan,nan,nan,nan
7250000,0.004089378,-0.0004582728,0.01063726,0.014585,-0.0034567,0.9963,nan,nan,nan,nan
7260000,-0.0003261795,-0.001243156,0.007011882,-0.018035,-0.00055612,0.99557,nan,nan,nan,nan
7270000,-0.002283484,0.003365141,0.009841879,0.012642,0.013662,1.0143,nan,nan,nan,nan
7280000,-0.002377617,-0.001808131,0.01174686,-0.0067405,0.0099067,0.98709,nan,nan,nan,nan
7290000,-0.0018943,-0.001250704,0.007766733,0.0086063,0.0069681,1.0016,nan,nan,nan,nan
7300000,-0.00251826,0.003298122,0.009718221,-0.0045819,0.00040379,1.0236,nan,nan,nan,nan
7310000,-0.0006430138,-0.001202899,0.01142491,0.0087739,-0.017055,1.0176,nan,nan,nan,nan
7320000,0.0001229427,0.0005846831,0.01027373,0.0069936,0.0032998,1.0011,nan,nan,nan,nan
7330000,-0.0007146434,-0.0009617769,0.006530196,-0.018385,-0.0092515,1.0018,nan,nan,nan,nan
7340000,-0.0009835565,0.004327116,0.007521127,-0.017598,-0.0013648,1.0118,nan,nan,nan,nan
7350000,8.743694e-06,0.0006714509,0.01238805,-0.0042906,-0.0010579,1.0064,nan,nan,nan,nan
7360000,0.005316553,-0.0007935919,0.008245793,-0.011425,-0.0019062,1.012,nan,nan,nan,nan
7370000,0.002120344,0.0004260178,0.01401276,-0.010518,-0.0029207,0.99832,nan,nan,nan,nan
7380000,0.001450674,-0.001337594,0.00960673,0.007961,-0.0054152,1.0106,nan,nan,nan,nan
7390000,0.0008460777,0.001001378,0.007731769,-0.0055232,0.010566,0.99321,nan,nan,nan,nan
7400000,-0.003848413,-0.003207554,0.01123432,-0.0069076,0.0019146,0.98525,nan,nan,nan,nan
7410000,-0.0003064765,-0.003669683,0.00889832,-0.0053491,0.0013351,1.0012,nan,nan,nan,nan
7420000,-0.003874031,-0.0005263571,0.008269281,-0.011144,0.0047881,1.0037,nan,nan,nan,nan
7430000,-0.001115932,-0.0001687098,0.01036526,-0.0055876,0.0041967,0.99694,nan,nan,nan,nan
7440000,0.0001191107,0.002583355,0.01480206,-0.0089311,-0.00066986,1.0104,nan,nan,nan,nan
7450000,0.001703929,-0.0003792648,0.01150394,0.01678,-0.0065933,1.0123,nan,nan,nan,nan
7460000,-0.001454533,-0.001651674,0.008257511,0.013492,0.0051615,0.99791,nan,nan,nan,nan
7470000,0.0005847189,0.002477012,0.01444827,0.00075914,0.0067823,1.0001,nan,nan,nan,nan
7480000,0.002648543,0.001395375,0.008623347,0.011993,-0.0026633,0.98701,nan,nan,nan,nan
7490000,0.0001532964,0.001086919,0.009755494,0.0067808,0.012433,0.99434,nan,nan,nan,nan
7500000,0.003725723,-0.001639901,0.008571724,-0.0017594,-0.0096858,0.98863,nan,nan,nan,nan
7510000,0.00076009,0.004013601,0.006374515,-0.00028285,0.0067921,0.99838,nan,nan,nan,nan
7520000,-0.00169208,0.002575806,0.008642098,-0.0014896,-0.025852,0.99347,nan,nan,nan,nan
7530000,0.00411819,-0.001643039,0.01214465,0.016965,0.0036301,0.99571,nan,nan,nan,nan
7540000,-0.000176355,0.0009191179,0.00792823,0.010066,0.0067531,1.0115,nan,nan,nan,nan
7550000,-0.003212415,0.001551099,0.008941385,-0.0038896,-0.010667,0.99792,nan,nan,nan,nan
7560000,-0.001837386,-0.002210586,0.007909928,-0.0099995,-0.0086361,1.0095,nan,nan,nan,nan
7570000,0.002706453,-0.001845287,0.008915054,-0.0091567,-0.0053013,1.0155,nan,nan,nan,nan
7580000,0.003933369,-0.0008646318,0.009988687,0.0012961,-0.011978,0.99422,nan,nan,nan,nan
7590000,0.0007353018,-0.0005919982,0.008623747,0.0053537,0.007118,1.0066,nan,nan,nan,nan
7600000,0.00255777,0.0006396614,0.008741013,0.0033432,0.017879,1.0056,nan,nan,nan,nan
7610000,-0.002770596,-0.002315344,0.007950909,-0.0087115,-0.0069083,0.99317,nan,nan,nan,nan
7620000,-0.004311968,0.002347877,0.0102042,0.0022555,0.0051419,0.98183,nan,nan,nan,nan
7630000,0.001073308,-0.002837749,0.009029785,0.0080832,-0.0077863,1.0178,nan,nan,nan,nan
7640000,-0.000480199,0.0001511796,0.009587428,-0.02044,-0.028194,1.0219,nan,nan,nan,nan
7650000,-0.002489849,0.002183698,0.01142057,-0.010665,-0.0066742,0.99538,nan,nan,nan,nan
7660000,0.00014972,0.002064468,0.01241621,-0.010833,0.0021328,1.0143,nan,nan,nan,nan
7670000,0.002787813,0.0003260508,0.00937041,-0.0051978,-0.007788,0.97629,nan,nan,nan,nan
7680000,-0.0009596239,0.001782466,0.00859707,-0.0021819,-0.0014672,1.0111,nan,nan,nan,nan
7690000,-0.001827052,0.001108794,0.01104601,-0.0076799,0.0075267,1.0027,nan,nan,nan,nan
7700000,0.001273099,-0.001698436,0.01060147,6.6126e-05,-0.010889,0.98665,nan,nan,nan,nan
7710000,0.001830594,-0.0009596629,0.009463723,-0.027968,0.0052468,0.98857,nan,nan,nan,nan
7720000,-0.0005959081,0.003038437,0.01180162,0.0011537,-0.0018641,0.99844,nan,nan,nan,nan
7730000,-0.00268114,-0.003041503,0.01130022,-0.008599,0.00073178,1.0092,nan,nan,nan,nan
7740000,-0.0004262062,0.001065145,0.01053139,0.016675,0.012375,1.0088,nan,nan,nan,nan
7750000,0.002019202,-0.00325143,0.008904274,-0.016132,0.001606,1.0006,nan,nan,nan,nan
7760000,0.0005019881,0.0004689391,0.008103721,-0.013317,-0.010005,1.0111,nan,nan,nan,nan
7770000,-0.001054318,-0.001171686,0.01008936,-0.0092489,0.0020553,0.99684,nan,nan,nan,nan
7780000,0.001401129,-0.000550937,0.009693892,0.011983,0.00022191,0.99347,nan,nan,nan,nan
7790000,-0.004188355,-0.002122207,0.01370596,-0.014362,-5.4407e-05,1.0022,nan,nan,nan,nan
7800000,-0.003429415,0.002728784,0.009404216,0.0011891,-0.0073087,1.0107,nan,nan,nan,nan
7810000,-0.003926403,0.002915369,0.01256814,0.010737,0.0054231,0.99864,nan,nan,nan,nan
7820000,-0.001006496,0.001734554,0.009288211,0.0022924,0.018372,0.99848,nan,nan,nan,nan
7830000,0.0001018525,0.000332539,0.009537979,-0.014025,-0.02189,0.99686,nan,nan,nan,nan
7840000,0.001048745,0.000771498,0.00895423,-0.00074672,0.0094529,1.0025,nan,nan,nan,nan
7850000,0.0005919863,-0.001041175,0.01026764,-0.0012957,0.016767,0.98238,nan,nan,nan,nan
